timestamp,open,high,low,close,volume
5/6/2022 12:25,2682.47,2697.94,2678.72,2692.15,4509
5/6/2022 12:20,2669.59,2682.48,2669.13,2682.48,1973
5/6/2022 12:15,2673.33,2676.34,2671.71,2672.31,991
5/6/2022 12:10,2683.01,2684.48,2673.21,2673.33,1715
5/6/2022 12:05,2688.22,2688.71,2680.96,2683.01,2057
5/6/2022 12:00,2676.04,2691.86,2675.13,2688.22,3345
5/6/2022 11:55,2672.51,2679.6,2671.7,2676.04,1409
5/6/2022 11:50,2673.83,2681.43,2671.46,2672.52,3025
5/6/2022 11:45,2669.26,2677.11,2668.24,2673.82,2790
5/6/2022 11:40,2678.9,2681.19,2667.82,2669.26,2796
5/6/2022 11:35,2674.61,2682.92,2672.05,2678.89,3830
5/6/2022 11:30,2670.59,2674.84,2661.62,2674.62,4536
5/6/2022 11:25,2679.8,2680,2660.2,2670.6,8519
5/6/2022 11:20,2679.55,2682.67,2676.34,2679.8,2348
5/6/2022 11:15,2674.21,2680.99,2672.56,2679.55,3458
5/6/2022 11:10,2687.42,2687.68,2670.8,2674.22,6460
5/6/2022 11:05,2698.21,2700.99,2686.1,2687.41,3151
5/6/2022 11:00,2688.91,2706.65,2681.05,2698.21,5426
5/6/2022 10:55,2702.47,2702.48,2673.53,2688.91,11050
5/6/2022 10:50,2708.2,2708.21,2695.47,2702.48,3061
5/6/2022 10:45,2707.03,2710.99,2706.68,2708.21,1137
5/6/2022 10:40,2716.38,2716.87,2699.53,2707.03,7026
5/6/2022 10:35,2717.01,2718.01,2712.79,2716.39,1105
5/6/2022 10:30,2720.25,2720.93,2716,2717.01,968
5/6/2022 10:25,2721.24,2721.45,2717.9,2720.25,729
5/6/2022 10:20,2720.4,2722.62,2720.36,2721.24,644
5/6/2022 10:15,2722.25,2722.75,2718.43,2720.39,760
5/6/2022 10:10,2726.71,2726.91,2721.67,2722.25,699
5/6/2022 10:05,2725.72,2728,2723.37,2726.72,1162
5/6/2022 10:00,2732.68,2735.34,2725.72,2725.73,1864
5/6/2022 9:55,2732.05,2734.1,2730.45,2732.69,653
5/6/2022 9:50,2733.16,2735,2730.21,2732.04,1065
5/6/2022 9:45,2732.56,2735,2731.9,2733.17,766
5/6/2022 9:40,2736.41,2738.44,2731.16,2732.56,743
5/6/2022 9:35,2731.11,2736.99,2730.38,2736.4,1214
5/6/2022 9:30,2727.35,2733,2726.13,2731.11,1202
5/6/2022 9:25,2726.05,2729.93,2726.05,2727.36,1063
5/6/2022 9:20,2721.77,2727.49,2721.16,2726.06,1207
5/6/2022 9:15,2720.69,2724,2717.81,2721.77,892
5/6/2022 9:10,2720.98,2724.51,2719.45,2720.7,1295
5/6/2022 9:05,2723.85,2725.38,2718.01,2720.97,929
5/6/2022 9:00,2719.51,2723.95,2719.21,2723.85,670
5/6/2022 8:55,2717.65,2724.67,2717.05,2719.52,1518
5/6/2022 8:50,2721.77,2725.75,2717.64,2717.65,1106
5/6/2022 8:45,2721,2724,2718.38,2721.78,1598
5/6/2022 8:40,2726.54,2727.49,2720,2721,1736
5/6/2022 8:35,2734,2735,2725.36,2726.54,1138
5/6/2022 8:30,2727.77,2737.34,2726.67,2734,1476
5/6/2022 8:25,2728.81,2731.62,2725.68,2727.77,989
5/6/2022 8:20,2727,2730,2722.22,2728.8,1656
5/6/2022 8:15,2725,2731.52,2720.13,2727.01,1986
5/6/2022 8:10,2735.78,2737.6,2722.61,2725.01,1224
5/6/2022 8:05,2724.62,2744.88,2721.93,2735.77,3505
5/6/2022 8:00,2730.21,2730.21,2718.31,2724.63,3679
5/6/2022 7:55,2729.9,2737.95,2729.7,2730.2,2960
5/6/2022 7:50,2711.46,2733,2711.02,2729.91,5078
5/6/2022 7:45,2701.56,2715.18,2694.09,2711.47,7447
5/6/2022 7:40,2718.25,2718.66,2698.01,2701.57,8814
5/6/2022 7:35,2736.86,2737.22,2714,2718.25,5141
5/6/2022 7:30,2739.86,2739.86,2736.68,2736.87,1133
5/6/2022 7:25,2741.48,2744.9,2738.47,2739.86,1101
5/6/2022 7:20,2745.99,2746.53,2741.48,2741.48,806
5/6/2022 7:15,2743.64,2745.99,2742.61,2745.98,708
5/6/2022 7:10,2742.06,2743.65,2740.32,2743.64,660
5/6/2022 7:05,2742.01,2743.58,2739.37,2742.07,1007
5/6/2022 7:00,2743.16,2743.66,2738.21,2742.02,1426
5/6/2022 6:55,2743.42,2745.51,2742.7,2743.17,964
5/6/2022 6:50,2745.22,2746.33,2743,2743.42,375
5/6/2022 6:45,2746.75,2747.8,2745.1,2745.23,395
5/6/2022 6:40,2748.3,2748.42,2744.68,2746.74,419
5/6/2022 6:35,2747.62,2750.45,2746,2748.29,606
5/6/2022 6:30,2745.25,2747.62,2744.22,2747.62,656
5/6/2022 6:25,2751.22,2751.22,2743.84,2745.26,1208
5/6/2022 6:20,2747.89,2751.56,2747.88,2751.22,1074
5/6/2022 6:15,2749.55,2749.56,2746.43,2747.89,977
5/6/2022 6:10,2752.81,2753.24,2749,2749.56,568
5/6/2022 6:05,2754.01,2755.91,2751.23,2752.82,1002
5/6/2022 6:00,2751.63,2754.09,2750,2754.02,1320
5/6/2022 5:55,2750.1,2752.15,2748.35,2751.63,783
5/6/2022 5:50,2750.38,2752.25,2748.4,2750.09,887
5/6/2022 5:45,2750.58,2751.85,2749.9,2750.38,391
5/6/2022 5:40,2750.78,2751.63,2750.2,2750.58,558
5/6/2022 5:35,2748.51,2752.13,2748.51,2750.74,934
5/6/2022 5:30,2748.01,2750.96,2745.26,2748.51,801
5/6/2022 5:25,2747.78,2748.14,2746.07,2748,590
5/6/2022 5:20,2747.05,2748.71,2747.04,2747.77,506
5/6/2022 5:15,2746.92,2749.44,2745.3,2747.05,500
5/6/2022 5:10,2744.41,2748.46,2744.4,2746.91,835
5/6/2022 5:05,2749.49,2750.47,2743.51,2744.41,782
5/6/2022 5:00,2746.97,2749.92,2746.16,2749.49,1198
5/6/2022 4:55,2740.64,2746.98,2739.86,2746.97,761
5/6/2022 4:50,2744,2745.81,2740.63,2740.64,1314
5/6/2022 4:45,2739.41,2744.26,2738.82,2744,955
5/6/2022 4:40,2735.9,2739.58,2735.27,2739.41,866
5/6/2022 4:35,2738.5,2739,2735.9,2735.91,633
5/6/2022 4:30,2737.64,2739.42,2736.59,2738.5,721
5/6/2022 4:25,2738.28,2739,2736.73,2737.59,726
5/6/2022 4:20,2734.91,2738.97,2734.67,2738.29,1052
5/6/2022 4:15,2735.49,2742.17,2734.07,2734.91,1605
5/6/2022 4:10,2739.79,2740.85,2735.49,2735.49,1623
5/6/2022 4:05,2744.26,2744.78,2739.17,2739.79,550
5/6/2022 4:00,2746.38,2746.8,2742.37,2744.25,679
